event_id,session_id,user_id,event_type,product_id,quantity,timestamp,region,device,campaign_source
E00003119,S00001213,U000046,visit,,,2024-12-13 11:16:00,North,desktop,organic
E00003120,S00001214,U000554,visit,,,2024-10-18 20:47:00,Central,desktop,email
E00003121,S00001215,U000615,visit,,,2024-10-19 22:50:00,South,mobile,google
E00003122,S00001216,U000252,visit,,,2024-11-10 07:10:00,North,desktop,google
E00003123,S00001217,U000156,visit,,,2024-12-11 06:01:00,Central,desktop,organic
E00003124,S00001218,U000684,visit,,,2024-10-29 17:14:00,Central,desktop,google
E00003125,S00001219,U000292,visit,,,2024-11-19 12:00:00,East,desktop,google
E00003126,S00001219,U000292,signup,,,2024-11-19 12:01:00,East,desktop,google
E00003127,S00001220,U000794,visit,,,2024-11-29 12:43:00,South,mobile,organic
E00003128,S00001220,U000794,add_to_cart,P00040,3.0,2024-11-29 13:02:00,South,mobile,organic
E00003129,S00001220,U000794,add_to_cart,P00075,1.0,2024-11-29 12:58:00,South,mobile,organic
E00003130,S00001220,U000794,add_to_cart,P00075,2.0,2024-11-29 12:56:00,South,mobile,organic
E00003131,S00001221,U000154,visit,,,2024-11-05 18:05:00,South,tablet,facebook
E00003132,S00001221,U000154,add_to_cart,P00021,1.0,2024-11-05 18:21:00,South,tablet,facebook
E00003133,S00001222,U000385,visit,,,2024-10-24 20:43:00,East,mobile,organic
E00003134,S00001223,U000320,visit,,,2024-12-20 03:12:00,West,tablet,organic
E00003135,S00001224,U000441,visit,,,2024-12-02 04:40:00,East,mobile,organic
E00003136,S00001224,U000441,signup,,,2024-12-02 04:42:00,East,mobile,organic
E00003137,S00001224,U000441,add_to_cart,P00062,3.0,2024-12-02 04:46:00,East,mobile,organic
E00003138,S00001224,U000441,add_to_cart,P00086,3.0,2024-12-02 04:48:00,East,mobile,organic
E00003139,S00001224,U000441,add_to_cart,P00032,3.0,2024-12-02 04:49:00,East,mobile,organic
E00003140,S00001225,U000694,visit,,,2024-11-18 09:20:00,West,tablet,facebook
E00003141,S00001225,U000694,add_to_cart,P00085,1.0,2024-11-18 09:42:00,West,tablet,facebook
E00003142,S00001225,U000694,purchase,P00085,1.0,2024-11-18 10:14:00,West,tablet,facebook
E00003143,S00001226,U000309,visit,,,2024-12-11 04:05:00,East,mobile,google
E00003144,S00001226,U000309,signup,,,2024-12-11 04:09:00,East,mobile,google
E00003145,S00001227,U000400,visit,,,2024-10-12 21:01:00,East,mobile,email
E00003146,S00001228,U000337,visit,,,2024-12-06 05:57:00,Central,mobile,google
E00003147,S00001228,U000337,signup,,,2024-12-06 05:59:00,Central,mobile,google
E00003148,S00001229,U000551,visit,,,2024-10-12 17:08:00,South,desktop,facebook
E00003149,S00001229,U000551,add_to_cart,P00092,1.0,2024-10-12 17:17:00,South,desktop,facebook
E00003150,S00001229,U000551,purchase,P00092,1.0,2024-10-12 17:57:00,South,desktop,facebook
E00003151,S00001230,U000357,visit,,,2024-11-02 22:12:00,South,mobile,google
E00003152,S00001230,U000357,add_to_cart,P00060,2.0,2024-11-02 22:29:00,South,mobile,google
E00003153,S00001231,U000652,visit,,,2024-12-18 19:20:00,South,mobile,organic
E00003154,S00001231,U000652,signup,,,2024-12-18 19:22:00,South,mobile,organic
E00003155,S00001232,U000313,visit,,,2024-10-25 17:13:00,North,desktop,facebook
E00003156,S00001232,U000313,add_to_cart,P00033,2.0,2024-10-25 17:27:00,North,desktop,facebook
E00003157,S00001233,U000065,visit,,,2024-10-16 23:13:00,North,desktop,facebook
E00003158,S00001234,U000793,visit,,,2024-12-17 07:24:00,West,desktop,facebook
E00003159,S00001234,U000793,add_to_cart,P00050,2.0,2024-12-17 07:46:00,West,desktop,facebook
E00003160,S00001234,U000793,add_to_cart,P00000,3.0,2024-12-17 07:37:00,West,desktop,facebook
E00003161,S00001235,U000440,visit,,,2024-10-19 06:34:00,West,mobile,facebook
E00003162,S00001235,U000440,add_to_cart,P00090,3.0,2024-10-19 06:39:00,West,mobile,facebook
E00003163,S00001235,U000440,purchase,P00090,3.0,2024-10-19 07:10:00,West,mobile,facebook
E00003164,S00001236,U000098,visit,,,2024-10-06 08:14:00,Central,mobile,organic
E00003165,S00001236,U000098,signup,,,2024-10-06 08:17:00,Central,mobile,organic
E00003166,S00001237,U000213,visit,,,2024-10-12 01:16:00,Central,desktop,organic
E00003167,S00001238,U000004,visit,,,2024-12-24 20:20:00,Central,mobile,facebook
E00003168,S00001239,U000151,visit,,,2024-12-11 11:51:00,North,desktop,direct
E00003169,S00001239,U000151,add_to_cart,P00070,1.0,2024-12-11 12:10:00,North,desktop,direct
E00003170,S00001239,U000151,purchase,P00070,1.0,2024-12-11 12:42:00,North,desktop,direct
E00003171,S00001240,U000635,visit,,,2024-11-28 16:33:00,South,desktop,organic
E00003172,S00001241,U000279,visit,,,2024-11-10 14:38:00,Central,mobile,facebook
E00003173,S00001241,U000279,add_to_cart,P00087,2.0,2024-11-10 14:54:00,Central,mobile,facebook
E00003174,S00001241,U000279,add_to_cart,P00064,1.0,2024-11-10 14:44:00,Central,mobile,facebook
E00003175,S00001241,U000279,purchase,P00087,2.0,2024-11-10 15:12:00,Central,mobile,facebook
E00003176,S00001242,U000201,visit,,,2024-12-18 03:26:00,North,mobile,organic
E00003177,S00001242,U000201,add_to_cart,P00036,2.0,2024-12-18 03:49:00,North,mobile,organic
E00003178,S00001242,U000201,purchase,P00036,2.0,2024-12-18 03:56:00,North,mobile,organic
E00003179,S00001243,U000739,visit,,,2024-11-28 10:38:00,North,desktop,facebook
E00003180,S00001243,U000739,signup,,,2024-11-28 10:40:00,North,desktop,facebook
E00003181,S00001244,U000700,visit,,,2024-10-29 01:21:00,East,desktop,email
E00003182,S00001244,U000700,add_to_cart,P00036,2.0,2024-10-29 01:44:00,East,desktop,email
E00003183,S00001244,U000700,add_to_cart,P00000,1.0,2024-10-29 01:33:00,East,desktop,email
E00003184,S00001244,U000700,purchase,P00036,2.0,2024-10-29 01:58:00,East,desktop,email
E00003185,S00001244,U000700,purchase,P00000,1.0,2024-10-29 02:17:00,East,desktop,email
E00003186,S00001245,U000536,visit,,,2024-10-08 06:26:00,West,mobile,direct
E00003187,S00001246,U000613,visit,,,2024-11-08 09:29:00,North,mobile,google
E00003188,S00001246,U000613,signup,,,2024-11-08 09:33:00,North,mobile,google
E00003189,S00001246,U000613,add_to_cart,P00061,1.0,2024-11-08 09:50:00,North,mobile,google
E00003190,S00001246,U000613,purchase,P00061,1.0,2024-11-08 10:05:00,North,mobile,google
E00003191,S00001247,U000110,visit,,,2024-12-12 07:38:00,East,mobile,google
E00003192,S00001248,U000506,visit,,,2024-11-19 14:45:00,West,tablet,google
E00003193,S00001248,U000506,add_to_cart,P00085,3.0,2024-11-19 14:53:00,West,tablet,google
E00003194,S00001249,U000185,visit,,,2024-10-19 00:50:00,West,desktop,facebook
E00003195,S00001249,U000185,signup,,,2024-10-19 00:52:00,West,desktop,facebook
E00003196,S00001249,U000185,add_to_cart,P00041,2.0,2024-10-19 01:01:00,West,desktop,facebook
E00003197,S00001249,U000185,add_to_cart,P00064,1.0,2024-10-19 01:14:00,West,desktop,facebook
E00003198,S00001249,U000185,purchase,P00041,2.0,2024-10-19 01:20:00,West,desktop,facebook
E00003199,S00001249,U000185,purchase,P00064,1.0,2024-10-19 01:45:00,West,desktop,facebook
E00003200,S00001250,U000002,visit,,,2024-11-11 18:51:00,South,desktop,google
E00003201,S00001251,U000754,visit,,,2024-11-14 21:39:00,North,mobile,google
E00003202,S00001252,U000719,visit,,,2024-11-29 08:23:00,North,mobile,facebook
E00003203,S00001253,U000008,visit,,,2024-12-02 12:08:00,West,desktop,organic
E00003204,S00001253,U000008,add_to_cart,P00037,1.0,2024-12-02 12:19:00,West,desktop,organic
E00003205,S00001253,U000008,add_to_cart,P00039,1.0,2024-12-02 12:13:00,West,desktop,organic
E00003206,S00001253,U000008,add_to_cart,P00030,3.0,2024-12-02 12:17:00,West,desktop,organic
E00003207,S00001253,U000008,purchase,P00037,1.0,2024-12-02 12:43:00,West,desktop,organic
E00003208,S00001253,U000008,purchase,P00039,1.0,2024-12-02 12:52:00,West,desktop,organic
E00003209,S00001254,U000189,visit,,,2024-10-27 05:03:00,Central,mobile,email
E00003210,S00001254,U000189,add_to_cart,P00015,1.0,2024-10-27 05:19:00,Central,mobile,email
E00003211,S00001254,U000189,add_to_cart,P00024,3.0,2024-10-27 05:17:00,Central,mobile,email
E00003212,S00001255,U000443,visit,,,2024-12-24 05:39:00,North,mobile,organic
E00003213,S00001255,U000443,add_to_cart,P00068,1.0,2024-12-24 05:58:00,North,mobile,organic
E00003214,S00001256,U000467,visit,,,2024-11-06 05:11:00,South,mobile,google
E00003215,S00001257,U000365,visit,,,2024-12-02 20:22:00,East,mobile,facebook
E00003216,S00001257,U000365,add_to_cart,P00077,1.0,2024-12-02 20:46:00,East,mobile,facebook
E00003217,S00001257,U000365,add_to_cart,P00035,2.0,2024-12-02 20:34:00,East,mobile,facebook
E00003218,S00001257,U000365,add_to_cart,P00021,3.0,2024-12-02 20:46:00,East,mobile,facebook
E00003219,S00001257,U000365,purchase,P00077,1.0,2024-12-02 20:53:00,East,mobile,facebook
E00003220,S00001258,U000147,visit,,,2024-11-15 01:32:00,South,mobile,direct
E00003221,S00001258,U000147,signup,,,2024-11-15 01:34:00,South,mobile,direct
E00003222,S00001259,U000078,visit,,,2024-12-25 12:40:00,South,mobile,google
E00003223,S00001260,U000731,visit,,,2024-11-07 01:07:00,West,tablet,organic
E00003224,S00001260,U000731,signup,,,2024-11-07 01:11:00,West,tablet,organic
E00003225,S00001260,U000731,add_to_cart,P00001,2.0,2024-11-07 01:19:00,West,tablet,organic
E00003226,S00001260,U000731,add_to_cart,P00029,3.0,2024-11-07 01:26:00,West,tablet,organic
E00003227,S00001260,U000731,add_to_cart,P00088,1.0,2024-11-07 01:30:00,West,tablet,organic
E00003228,S00001260,U000731,purchase,P00001,2.0,2024-11-07 01:38:00,West,tablet,organic
E00003229,S00001260,U000731,purchase,P00029,3.0,2024-11-07 01:58:00,West,tablet,organic
E00003230,S00001261,U000464,visit,,,2024-12-12 01:16:00,East,mobile,email
E00003231,S00001262,U000200,visit,,,2024-10-06 03:50:00,East,desktop,google
E00003232,S00001263,U000489,visit,,,2024-10-30 19:35:00,North,mobile,direct
E00003233,S00001263,U000489,signup,,,2024-10-30 19:38:00,North,mobile,direct
E00003234,S00001264,U000558,visit,,,2024-12-18 01:42:00,Central,mobile,email
E00003235,S00001265,U000184,visit,,,2024-10-19 08:36:00,West,tablet,direct
E00003236,S00001266,U000723,visit,,,2024-10-18 02:03:00,South,tablet,google
E00003237,S00001266,U000723,signup,,,2024-10-18 02:04:00,South,tablet,google
E00003238,S00001266,U000723,add_to_cart,P00029,2.0,2024-10-18 02:22:00,South,tablet,google
E00003239,S00001266,U000723,add_to_cart,P00009,1.0,2024-10-18 02:24:00,South,tablet,google
E00003240,S00001267,U000767,visit,,,2024-12-25 21:11:00,Central,mobile,facebook
E00003241,S00001268,U000220,visit,,,2024-11-23 08:35:00,North,mobile,direct
E00003242,S00001268,U000220,signup,,,2024-11-23 08:36:00,North,mobile,direct
E00003243,S00001269,U000689,visit,,,2024-10-28 21:17:00,East,tablet,direct
E00003244,S00001270,U000718,visit,,,2024-12-13 14:56:00,South,desktop,facebook
E00003245,S00001270,U000718,add_to_cart,P00094,3.0,2024-12-13 15:11:00,South,desktop,facebook
E00003246,S00001270,U000718,add_to_cart,P00037,2.0,2024-12-13 15:03:00,South,desktop,facebook
E00003247,S00001271,U000582,visit,,,2024-12-29 09:16:00,North,mobile,google
E00003248,S00001271,U000582,add_to_cart,P00004,3.0,2024-12-29 09:37:00,North,mobile,google
E00003249,S00001271,U000582,add_to_cart,P00068,3.0,2024-12-29 09:31:00,North,mobile,google
E00003250,S00001271,U000582,add_to_cart,P00005,2.0,2024-12-29 09:21:00,North,mobile,google
E00003251,S00001272,U000091,visit,,,2024-12-12 23:28:00,West,desktop,facebook
E00003252,S00001272,U000091,signup,,,2024-12-12 23:32:00,West,desktop,facebook
E00003253,S00001272,U000091,add_to_cart,P00019,2.0,2024-12-12 23:45:00,West,desktop,facebook
E00003254,S00001272,U000091,add_to_cart,P00099,2.0,2024-12-12 23:44:00,West,desktop,facebook
E00003255,S00001272,U000091,add_to_cart,P00071,1.0,2024-12-12 23:47:00,West,desktop,facebook
E00003256,S00001273,U000341,visit,,,2024-12-09 08:58:00,North,mobile,email
E00003257,S00001273,U000341,add_to_cart,P00090,3.0,2024-12-09 09:12:00,North,mobile,email
E00003258,S00001273,U000341,add_to_cart,P00032,3.0,2024-12-09 09:13:00,North,mobile,email
E00003259,S00001274,U000756,visit,,,2024-11-29 09:01:00,West,mobile,facebook
E00003260,S00001274,U000756,add_to_cart,P00051,2.0,2024-11-29 09:25:00,West,mobile,facebook
E00003261,S00001274,U000756,add_to_cart,P00043,2.0,2024-11-29 09:11:00,West,mobile,facebook
E00003262,S00001275,U000047,visit,,,2024-12-28 03:25:00,East,mobile,facebook
E00003263,S00001275,U000047,signup,,,2024-12-28 03:26:00,East,mobile,facebook
E00003264,S00001275,U000047,add_to_cart,P00059,2.0,2024-12-28 03:31:00,East,mobile,facebook
E00003265,S00001275,U000047,add_to_cart,P00096,2.0,2024-12-28 03:33:00,East,mobile,facebook
E00003266,S00001275,U000047,purchase,P00059,2.0,2024-12-28 04:08:00,East,mobile,facebook
E00003267,S00001276,U000369,visit,,,2024-11-18 15:39:00,South,desktop,organic
E00003268,S00001276,U000369,add_to_cart,P00027,3.0,2024-11-18 15:54:00,South,desktop,organic
E00003269,S00001276,U000369,add_to_cart,P00053,2.0,2024-11-18 15:50:00,South,desktop,organic
E00003270,S00001277,U000192,visit,,,2024-12-17 03:03:00,West,mobile,email
E00003271,S00001277,U000192,signup,,,2024-12-17 03:05:00,West,mobile,email
E00003272,S00001277,U000192,add_to_cart,P00034,2.0,2024-12-17 03:23:00,West,mobile,email
E00003273,S00001277,U000192,add_to_cart,P00039,3.0,2024-12-17 03:19:00,West,mobile,email
E00003274,S00001277,U000192,add_to_cart,P00029,2.0,2024-12-17 03:08:00,West,mobile,email
E00003275,S00001278,U000288,visit,,,2024-12-27 01:27:00,North,desktop,organic
E00003276,S00001279,U000650,visit,,,2024-10-23 10:49:00,North,mobile,organic
E00003277,S00001279,U000650,add_to_cart,P00039,1.0,2024-10-23 11:00:00,North,mobile,organic
E00003278,S00001279,U000650,add_to_cart,P00005,3.0,2024-10-23 11:03:00,North,mobile,organic
E00003279,S00001280,U000197,visit,,,2024-12-23 00:41:00,North,desktop,google
E00003280,S00001280,U000197,add_to_cart,P00019,1.0,2024-12-23 00:57:00,North,desktop,google
E00003281,S00001280,U000197,add_to_cart,P00019,3.0,2024-12-23 00:49:00,North,desktop,google
E00003282,S00001281,U000793,visit,,,2024-11-11 09:09:00,East,mobile,google
E00003283,S00001281,U000793,add_to_cart,P00015,1.0,2024-11-11 09:18:00,East,mobile,google
E00003284,S00001282,U000688,visit,,,2024-11-15 07:20:00,North,desktop,facebook
E00003285,S00001283,U000798,visit,,,2024-12-09 01:58:00,Central,mobile,facebook
E00003286,S00001284,U000008,visit,,,2024-12-16 11:41:00,North,desktop,facebook
E00003287,S00001284,U000008,add_to_cart,P00078,3.0,2024-12-16 11:53:00,North,desktop,facebook
E00003288,S00001284,U000008,add_to_cart,P00071,3.0,2024-12-16 12:03:00,North,desktop,facebook
E00003289,S00001284,U000008,purchase,P00078,3.0,2024-12-16 12:28:00,North,desktop,facebook
E00003290,S00001284,U000008,purchase,P00071,3.0,2024-12-16 12:14:00,North,desktop,facebook
E00003291,S00001285,U000572,visit,,,2024-12-12 19:58:00,East,mobile,facebook
E00003292,S00001285,U000572,add_to_cart,P00069,2.0,2024-12-12 20:08:00,East,mobile,facebook
E00003293,S00001285,U000572,add_to_cart,P00052,2.0,2024-12-12 20:12:00,East,mobile,facebook
E00003294,S00001286,U000405,visit,,,2024-12-04 21:38:00,East,mobile,direct
E00003295,S00001286,U000405,signup,,,2024-12-04 21:41:00,East,mobile,direct
E00003296,S00001287,U000193,visit,,,2024-11-08 22:33:00,East,desktop,email
E00003297,S00001287,U000193,signup,,,2024-11-08 22:35:00,East,desktop,email
E00003298,S00001287,U000193,add_to_cart,P00038,1.0,2024-11-08 22:39:00,East,desktop,email
E00003299,S00001287,U000193,add_to_cart,P00027,2.0,2024-11-08 22:45:00,East,desktop,email
E00003300,S00001287,U000193,add_to_cart,P00040,2.0,2024-11-08 22:40:00,East,desktop,email
E00003301,S00001287,U000193,purchase,P00038,1.0,2024-11-08 23:15:00,East,desktop,email
E00003302,S00001288,U000222,visit,,,2024-10-22 04:21:00,West,desktop,facebook
E00003303,S00001289,U000536,visit,,,2024-10-04 17:50:00,East,mobile,organic
E00003304,S00001289,U000536,add_to_cart,P00030,2.0,2024-10-04 18:06:00,East,mobile,organic
E00003305,S00001289,U000536,add_to_cart,P00020,1.0,2024-10-04 17:58:00,East,mobile,organic
E00003306,S00001290,U000497,visit,,,2024-10-19 13:20:00,North,desktop,facebook
E00003307,S00001290,U000497,signup,,,2024-10-19 13:24:00,North,desktop,facebook
E00003308,S00001291,U000633,visit,,,2024-10-14 05:20:00,Central,desktop,organic
E00003309,S00001291,U000633,add_to_cart,P00056,2.0,2024-10-14 05:39:00,Central,desktop,organic
E00003310,S00001291,U000633,add_to_cart,P00080,2.0,2024-10-14 05:32:00,Central,desktop,organic
E00003311,S00001291,U000633,add_to_cart,P00085,1.0,2024-10-14 05:29:00,Central,desktop,organic
E00003312,S00001291,U000633,purchase,P00056,2.0,2024-10-14 06:05:00,Central,desktop,organic
E00003313,S00001292,U000188,visit,,,2024-11-19 17:01:00,Central,mobile,organic
E00003314,S00001293,U000277,visit,,,2024-10-05 10:04:00,North,tablet,organic
E00003315,S00001293,U000277,add_to_cart,P00076,3.0,2024-10-05 10:19:00,North,tablet,organic
E00003316,S00001294,U000567,visit,,,2024-12-13 17:50:00,South,mobile,facebook
E00003317,S00001294,U000567,signup,,,2024-12-13 17:54:00,South,mobile,facebook
E00003318,S00001295,U000082,visit,,,2024-12-20 06:11:00,East,desktop,organic
E00003319,S00001296,U000293,visit,,,2024-10-04 12:50:00,East,desktop,facebook
E00003320,S00001297,U000505,visit,,,2024-10-19 23:03:00,South,desktop,email
E00003321,S00001297,U000505,signup,,,2024-10-19 23:06:00,South,desktop,email
E00003322,S00001298,U000786,visit,,,2024-12-27 15:43:00,East,tablet,google
E00003323,S00001298,U000786,signup,,,2024-12-27 15:44:00,East,tablet,google
E00003324,S00001298,U000786,add_to_cart,P00039,1.0,2024-12-27 15:58:00,East,tablet,google
E00003325,S00001298,U000786,purchase,P00039,1.0,2024-12-27 16:36:00,East,tablet,google
E00003326,S00001299,U000359,visit,,,2024-12-26 19:51:00,Central,tablet,organic
E00003327,S00001299,U000359,add_to_cart,P00040,3.0,2024-12-26 19:58:00,Central,tablet,organic
E00003328,S00001299,U000359,add_to_cart,P00000,3.0,2024-12-26 20:09:00,Central,tablet,organic
E00003329,S00001299,U000359,add_to_cart,P00021,2.0,2024-12-26 19:57:00,Central,tablet,organic
E00003330,S00001299,U000359,purchase,P00040,3.0,2024-12-26 20:25:00,Central,tablet,organic
E00003331,S00001300,U000235,visit,,,2024-10-14 07:24:00,West,mobile,facebook
E00003332,S00001301,U000030,visit,,,2024-10-14 14:15:00,Central,mobile,google
E00003333,S00001302,U000467,visit,,,2024-11-04 22:41:00,East,mobile,google
E00003334,S00001302,U000467,add_to_cart,P00035,3.0,2024-11-04 23:01:00,East,mobile,google
E00003335,S00001302,U000467,purchase,P00035,3.0,2024-11-04 23:38:00,East,mobile,google
E00003336,S00001303,U000308,visit,,,2024-10-02 20:05:00,East,desktop,direct
E00003337,S00001303,U000308,signup,,,2024-10-02 20:09:00,East,desktop,direct
E00003338,S00001303,U000308,add_to_cart,P00053,3.0,2024-10-02 20:24:00,East,desktop,direct
E00003339,S00001303,U000308,add_to_cart,P00061,1.0,2024-10-02 20:10:00,East,desktop,direct
E00003340,S00001303,U000308,add_to_cart,P00006,1.0,2024-10-02 20:11:00,East,desktop,direct
E00003341,S00001303,U000308,purchase,P00053,3.0,2024-10-02 20:41:00,East,desktop,direct
E00003342,S00001304,U000234,visit,,,2024-10-02 02:10:00,West,tablet,organic
E00003343,S00001304,U000234,signup,,,2024-10-02 02:14:00,West,tablet,organic
E00003344,S00001305,U000640,visit,,,2024-10-25 19:27:00,South,mobile,google
E00003345,S00001305,U000640,signup,,,2024-10-25 19:28:00,South,mobile,google
E00003346,S00001306,U000275,visit,,,2024-11-03 03:01:00,East,desktop,email
E00003347,S00001306,U000275,signup,,,2024-11-03 03:05:00,East,desktop,email
E00003348,S00001307,U000533,visit,,,2024-11-01 17:37:00,North,mobile,facebook
E00003349,S00001307,U000533,add_to_cart,P00027,3.0,2024-11-01 17:47:00,North,mobile,facebook
E00003350,S00001307,U000533,add_to_cart,P00040,3.0,2024-11-01 17:54:00,North,mobile,facebook
E00003351,S00001307,U000533,purchase,P00027,3.0,2024-11-01 18:08:00,North,mobile,facebook
E00003352,S00001307,U000533,purchase,P00040,3.0,2024-11-01 18:32:00,North,mobile,facebook
E00003353,S00001308,U000788,visit,,,2024-11-21 03:27:00,Central,desktop,google
E00003354,S00001308,U000788,add_to_cart,P00000,2.0,2024-11-21 03:46:00,Central,desktop,google
E00003355,S00001308,U000788,add_to_cart,P00099,1.0,2024-11-21 03:35:00,Central,desktop,google
E00003356,S00001308,U000788,add_to_cart,P00048,2.0,2024-11-21 03:40:00,Central,desktop,google
E00003357,S00001309,U000408,visit,,,2024-11-09 23:03:00,Central,desktop,organic
E00003358,S00001309,U000408,signup,,,2024-11-09 23:06:00,Central,desktop,organic
E00003359,S00001310,U000735,visit,,,2024-10-08 08:14:00,East,desktop,facebook
E00003360,S00001311,U000336,visit,,,2024-12-22 06:05:00,East,desktop,direct
E00003361,S00001312,U000177,visit,,,2024-12-26 02:02:00,South,mobile,email
E00003362,S00001312,U000177,add_to_cart,P00092,1.0,2024-12-26 02:19:00,South,mobile,email
E00003363,S00001312,U000177,add_to_cart,P00059,3.0,2024-12-26 02:26:00,South,mobile,email
E00003364,S00001312,U000177,purchase,P00092,1.0,2024-12-26 02:48:00,South,mobile,email
E00003365,S00001312,U000177,purchase,P00059,3.0,2024-12-26 02:44:00,South,mobile,email
E00003366,S00001313,U000643,visit,,,2024-10-29 09:12:00,West,tablet,facebook
E00003367,S00001314,U000197,visit,,,2024-11-22 01:03:00,West,desktop,organic
E00003368,S00001314,U000197,signup,,,2024-11-22 01:05:00,West,desktop,organic
E00003369,S00001315,U000397,visit,,,2024-11-08 18:44:00,West,desktop,direct
E00003370,S00001315,U000397,add_to_cart,P00033,1.0,2024-11-08 18:58:00,West,desktop,direct
E00003371,S00001315,U000397,add_to_cart,P00015,3.0,2024-11-08 19:08:00,West,desktop,direct
E00003372,S00001315,U000397,add_to_cart,P00050,1.0,2024-11-08 18:52:00,West,desktop,direct
E00003373,S00001315,U000397,purchase,P00033,1.0,2024-11-08 19:22:00,West,desktop,direct
E00003374,S00001315,U000397,purchase,P00015,3.0,2024-11-08 19:40:00,West,desktop,direct
E00003375,S00001316,U000040,visit,,,2024-11-28 09:51:00,Central,mobile,google
E00003376,S00001316,U000040,signup,,,2024-11-28 09:52:00,Central,mobile,google
E00003377,S00001316,U000040,add_to_cart,P00017,2.0,2024-11-28 10:09:00,Central,mobile,google
E00003378,S00001316,U000040,add_to_cart,P00033,3.0,2024-11-28 09:56:00,Central,mobile,google
E00003379,S00001316,U000040,add_to_cart,P00047,3.0,2024-11-28 10:11:00,Central,mobile,google
E00003380,S00001317,U000209,visit,,,2024-11-01 07:32:00,South,mobile,google
E00003381,S00001317,U000209,signup,,,2024-11-01 07:35:00,South,mobile,google
E00003382,S00001317,U000209,add_to_cart,P00036,3.0,2024-11-01 07:47:00,South,mobile,google
E00003383,S00001318,U000347,visit,,,2024-10-23 07:04:00,Central,desktop,facebook
E00003384,S00001318,U000347,add_to_cart,P00005,1.0,2024-10-23 07:15:00,Central,desktop,facebook
E00003385,S00001318,U000347,add_to_cart,P00088,1.0,2024-10-23 07:14:00,Central,desktop,facebook
E00003386,S00001318,U000347,purchase,P00005,1.0,2024-10-23 07:47:00,Central,desktop,facebook
E00003387,S00001319,U000799,visit,,,2024-11-22 20:54:00,West,mobile,google
E00003388,S00001320,U000710,visit,,,2024-12-29 01:13:00,East,mobile,organic
E00003389,S00001320,U000710,add_to_cart,P00076,3.0,2024-12-29 01:30:00,East,mobile,organic
E00003390,S00001320,U000710,add_to_cart,P00061,1.0,2024-12-29 01:31:00,East,mobile,organic
E00003391,S00001320,U000710,add_to_cart,P00049,2.0,2024-12-29 01:28:00,East,mobile,organic
E00003392,S00001320,U000710,purchase,P00076,3.0,2024-12-29 01:46:00,East,mobile,organic
E00003393,S00001321,U000035,visit,,,2024-12-18 13:55:00,East,mobile,facebook
E00003394,S00001322,U000715,visit,,,2024-10-28 22:39:00,East,mobile,google
E00003395,S00001323,U000574,visit,,,2024-12-27 19:45:00,West,tablet,organic
E00003396,S00001324,U000386,visit,,,2024-11-26 05:34:00,South,mobile,facebook
E00003397,S00001324,U000386,signup,,,2024-11-26 05:38:00,South,mobile,facebook
E00003398,S00001325,U000012,visit,,,2024-12-19 09:32:00,North,desktop,google
E00003399,S00001325,U000012,signup,,,2024-12-19 09:34:00,North,desktop,google
E00003400,S00001325,U000012,add_to_cart,P00028,3.0,2024-12-19 09:43:00,North,desktop,google
E00003401,S00001326,U000020,visit,,,2024-10-21 14:11:00,Central,desktop,email
E00003402,S00001327,U000330,visit,,,2024-12-04 11:57:00,West,mobile,google
E00003403,S00001327,U000330,add_to_cart,P00057,2.0,2024-12-04 12:20:00,West,mobile,google
E00003404,S00001327,U000330,add_to_cart,P00091,2.0,2024-12-04 12:10:00,West,mobile,google
E00003405,S00001328,U000150,visit,,,2024-12-29 23:31:00,Central,mobile,facebook
E00003406,S00001329,U000390,visit,,,2024-11-18 01:40:00,West,desktop,facebook
E00003407,S00001329,U000390,signup,,,2024-11-18 01:42:00,West,desktop,facebook
E00003408,S00001330,U000753,visit,,,2024-11-16 17:18:00,North,desktop,organic
E00003409,S00001330,U000753,add_to_cart,P00003,1.0,2024-11-16 17:27:00,North,desktop,organic
E00003410,S00001330,U000753,add_to_cart,P00061,2.0,2024-11-16 17:37:00,North,desktop,organic
E00003411,S00001330,U000753,add_to_cart,P00046,2.0,2024-11-16 17:32:00,North,desktop,organic
E00003412,S00001331,U000613,visit,,,2024-10-15 13:43:00,North,desktop,organic
E00003413,S00001331,U000613,signup,,,2024-10-15 13:47:00,North,desktop,organic
E00003414,S00001332,U000009,visit,,,2024-12-18 14:00:00,South,desktop,facebook
E00003415,S00001333,U000483,visit,,,2024-10-11 21:15:00,South,desktop,facebook
E00003416,S00001333,U000483,add_to_cart,P00065,2.0,2024-10-11 21:25:00,South,desktop,facebook
E00003417,S00001333,U000483,add_to_cart,P00013,2.0,2024-10-11 21:34:00,South,desktop,facebook
E00003418,S00001333,U000483,add_to_cart,P00053,2.0,2024-10-11 21:22:00,South,desktop,facebook
E00003419,S00001334,U000619,visit,,,2024-11-17 21:54:00,West,mobile,facebook
E00003420,S00001335,U000686,visit,,,2024-10-01 05:46:00,West,desktop,google
E00003421,S00001335,U000686,add_to_cart,P00093,1.0,2024-10-01 06:02:00,West,desktop,google
E00003422,S00001335,U000686,add_to_cart,P00059,3.0,2024-10-01 06:00:00,West,desktop,google
E00003423,S00001335,U000686,purchase,P00093,1.0,2024-10-01 06:41:00,West,desktop,google
E00003424,S00001336,U000348,visit,,,2024-12-25 17:45:00,Central,mobile,organic
